accesstime,page,username,COI,activesince
5/18/18,Article:Central_Africa_Conflict_Tracker,Zion Crawford,3,3/15/18
5/18/18,Main_Page,Kim Brock,5,2/24/18
5/18/18,Article:2018_Elections_in_Iraq,Kim Brock,5,2/24/18
5/18/18,Main_Page,Elijah Potter,5,9/25/17
5/18/18,Main_Page,Lilah Proctor,11,1/23/16
5/18/18,Main_Page,Luna Parsons,1,4/3/14
5/18/18,Main_Page,Elijah Potter,5,9/25/17
5/18/18,Article:Ethnic_and_Tribal_Groups_in_Afghanistan,Miya Li,1,1/7/18
5/18/18,Main_Page,Erica Jackson,5,7/10/14
5/18/18,Main_Page,Brian Sutherland,5,4/29/18
5/18/18,Article:2018_Elections_in_Iraq,Brian Sutherland,5,4/29/18
5/18/18,Main_Page,Brian Sutherland,5,4/29/18
5/18/18,Article:Muqtada_al-Sadr,Brian Sutherland,5,4/29/18
5/18/18,Main_Page,Zavier Lucas,9,7/28/17
5/18/18,Main_Page,Brian Sutherland,5,4/29/18
5/18/18,Article:Map_Portal,Miya Li,1,1/7/18
5/18/18,Article:Ethnic_and_Tribal_Groups_in_Afghanistan,Miya Li,1,1/7/18
5/18/18,Main_Page,Kim Brock,5,2/24/18
5/18/18,Article:Iraq_Running_Estimates,Brian Sutherland,5,4/29/18
5/18/18,Article:2018_Elections_in_Iraq,Brian Sutherland,5,4/29/18
5/18/18,Article:Iraq_Running_Estimates,Brian Sutherland,5,4/29/18
5/18/18,Main_Page,Brian Sutherland,5,4/29/18
5/18/18,Main_Page,Brian Sutherland,5,4/29/18
5/18/18,Main_Page,Kianna Abbott,5,12/3/17
5/18/18,Article:2018_Elections_in_Iraq,Kianna Abbott,5,12/3/17
5/18/18,Main_Page,Kianna Abbott,5,12/3/17
5/18/18,Article:Muqtada_al-Sadr,Kianna Abbott,5,12/3/17
5/18/18,Main_Page,Kianna Abbott,5,12/3/17
5/18/18,Article:Shi'a_Militias_Portal,Kianna Abbott,5,12/3/17
5/18/18,Main_Page,Kylie Welch,7,4/23/17
5/18/18,Article:Map_Portal,Kylie Welch,7,4/23/17
5/18/18,Main_Page,Kylie Welch,8,4/23/17
5/18/18,Article:Fall_of_Mosul,Kylie Welch,8,4/23/17
5/18/18,Article:Important_Dates_in_2018_and_2019,Hillary Hester,8,6/25/17
5/18/18,Main_Page,Robert Butler,3,8/20/17
5/18/18,Main_Page,Shirley Hicks,1,3/16/18
5/18/18,Article:Map_Portal,Shirley Hicks,1,3/16/18
5/18/18,Article:Additional_Static_Maps,Shirley Hicks,1,3/16/18
5/18/18,Article:Ethnic_and_Tribal_Groups_in_Afghanistan,Miya Li,1,1/7/18
5/18/18,Main_Page,Audrey Anderson,1,4/30/18
5/18/18,Main_Page,Alan Fisher,1,4/27/18
5/18/18,Main_Page,Alan Fisher,1,4/27/18
5/18/18,Main_Page,Yareli Hunter,5,10/11/17
5/18/18,Main_Page,Stephen Forsyth,1,2/5/17
5/18/18,Main_Page,Stephen Forsyth,1,2/5/17
5/18/18,Article:TAAC_West,Stephen Forsyth,1,2/5/17
5/18/18,Article:Farah_Province,Stephen Forsyth,1,2/5/17
5/18/18,Main_Page,Ricky Austin,8,1/14/17
5/18/18,Main_Page,Loyce Dodd,5,11/11/17
5/18/18,Article:2018_Elections_in_Iraq,Loyce Dodd,5,11/11/17
5/18/18,Article:Abu_Bakr_al-Baghdadi,Sean Ross,5,4/29/18
5/18/18,Main_Page,Loyce Dodd,5,11/11/17
5/18/18,Main_Page,Boris Buckland,5,4/29/18
5/18/18,Article:2018_Elections_in_Iraq,Boris Buckland,5,4/29/18
5/18/18,Main_Page,Luna Parsons,1,4/3/14
5/18/18,Article:2018_Elections_in_Iraq,Kim Brock,5,2/24/18
5/18/18,Main_Page,Miya Li,1,1/7/18
5/18/18,Article:Important_Dates_in_2018_and_2019,Leah Forsyth,8,11/27/17
5/18/18,Article:Farah_Province,Stephen Forsyth,1,2/5/17
5/18/18,Article:Farah_Province,Stephen Forsyth,1,2/5/17
5/18/18,Main_Page,Deborah Mccormick,5,4/22/18
5/18/18,Article:Weekly_Iraq_Brief,Deborah Mccormick,5,4/22/18
5/18/18,Article:Weekly_Iraq_Brief,Deborah Mccormick,5,4/22/18
5/18/18,Main_Page,Deborah Mccormick,11,4/22/18
5/18/18,Article:Farah_Province,Stephen Forsyth,1,2/5/17
5/18/18,Article:Weekly_Syria_Brief,Deborah Mccormick,11,4/22/18
5/18/18,Article:Weekly_Syria_Brief,Deborah Mccormick,11,4/22/18
5/18/18,Main_Page,Teagan Payne,5,4/21/18
5/18/18,Main_Page,Darren Vance,8,6/17/17
5/18/18,Main_Page,Justus Hayden,3,10/2/17
5/18/18,Article:2018_Elections_in_Mali,Justus Hayden,3,10/2/17
5/18/18,Main_Page,Justus Hayden,3,10/2/17
5/18/18,Article:East_Africa_Conflict_Tracker,Justus Hayden,3,10/2/17
5/18/18,Article:East_Africa_Conflict_Tracker,Justus Hayden,3,10/2/17
5/18/18,Main_Page,Justus Hayden,3,10/2/17
5/18/18,Article:Uganda_Telecommunications,Justus Hayden,3,10/2/17
5/18/18,Main_Page,Teagan Payne,5,4/21/18
5/18/18,Main_Page,Phoenix Sanders,1,4/24/18
5/18/18,Article:Uganda_Telecommunications,Justus Hayden,3,10/2/17
5/18/18,Article:Infrastructure_in_Tunisia,Justus Hayden,3,10/2/17
5/18/18,Main_Page,Alfonso Tate,5,8/26/17
5/18/18,Article:2018_Elections_in_Iraq,Alfonso Tate,5,8/26/17
5/18/18,Article:Muqtada_al-Sadr,Alfonso Tate,5,8/26/17
5/18/18,Main_Page,Phoenix Sanders,1,4/24/18
5/18/18,Article:Conflict_Tracker,Phoenix Sanders,1,4/24/18
5/18/18,Article:NGA_GEOINT_Support_to_International_Special_Events,India Leblanc,8,12/29/17
5/18/18,Main_Page,Abigail Arnold,3,6/30/17
5/18/18,Article:2018_Elections_in_Mali,Abigail Arnold,3,6/30/17
5/18/18,Main_Page,Hannah Watson,7,4/30/18
5/18/18,Article:2018_Elections_in_Iraq,Brian Sutherland,5,4/29/18
5/18/18,Main_Page,Sally Turner,8,4/10/17
5/18/18,Article:Kandahar_Province_Security,Phoenix Sanders,1,4/24/18
5/18/18,Article:2018_Elections_in_Mali,Abigail Arnold,3,6/30/17
5/18/18,Main_Page,Phoenix Sanders,3,4/24/18
5/18/18,Article:Mali,Abigail Arnold,3,6/30/17
5/18/18,Article:Mali,Abigail Arnold,3,6/30/17
5/18/18,Article:Mali,Abigail Arnold,3,6/30/17
5/18/18,Article:2018_General_Election_in_Lebanon,Hannah Watson,7,4/30/18
5/18/18,Article:Social_Customs_in_Jordan,Hannah Watson,7,4/30/18
5/18/18,Article:Politics_and_Governance_in_Mali,Abigail Arnold,3,6/30/17
5/18/18,Article:Infrastructure_in_Mali,Abigail Arnold,3,6/30/17
5/18/18,Article:Pastoral_Conflict_in_Africa,Abigail Arnold,3,6/30/17
5/18/18,Article:Wildlife_Trafficking_in_Mali,Abigail Arnold,3,6/30/17
5/18/18,Main_Page,Sally Turner,8,4/10/17
5/18/18,Article:Map_Portal,Sally Turner,8,4/10/17
5/18/18,Main_Page,Sally Turner,8,4/10/17
5/18/18,Article:Map_Portal,Sally Turner,8,4/10/17
5/18/18,Article:Infrastructure_Maps_Portal,Sally Turner,8,4/10/17
5/18/18,Article:Infrastructure_in_Thailand,Sally Turner,8,4/10/17
5/18/18,Article:Nangarhar_Province,Moriah Zhang,1,4/26/18
5/18/18,Main_Page,Hannah Watson,3,4/30/18
5/18/18,Main_Page,Frank Hardacre,4,1/5/18
5/18/18,Article:HoA_SitMap,Hannah Watson,3,4/30/18
5/18/18,Main_Page,Hannah Watson,12,4/30/18
5/18/18,Main_Page,Kelton Brandt,5,4/14/18
5/18/18,Article:Russian_Electronic_Warfare,Hannah Watson,12,4/30/18
5/18/18,Main_Page,Brian Sutherland,5,4/29/18
5/18/18,Article:Overview_of_the_Ukraine_Conflict,Hannah Watson,12,4/30/18
5/18/18,Main_Page,Nico Hanson,5,4/23/18
5/18/18,Article:2018_Elections_in_Iraq,Brian Sutherland,5,4/29/18
5/18/18,Article:Conflict_Tracker,Nico Hanson,5,4/23/18
5/18/18,Main_Page,Maureen Walsh,8,3/9/18
5/18/18,Main_Page,Maureen Walsh,8,3/9/18
5/18/18,Article:United_Nations_Relief_and_Works_Agency,Michelle Stewart,7,5/14/17
5/18/18,Main_Page,Neil Quinn,1,4/30/18
5/18/18,Main_Page,Yoselin Mcintyre,5,4/6/18
5/18/18,Article:2018_Elections_in_Iraq,Yoselin Mcintyre,5,4/6/18
5/18/18,Main_Page,Mai Strand,1,11/17/17
5/18/18,Main_Page,Neil Quinn,1,4/30/18
5/18/18,Main_Page,Yoselin Mcintyre,5,4/6/18
5/18/18,Article:2018_Elections_in_Iraq,Brian Sutherland,5,4/29/18
5/18/18,Article:Infrastructure,Yoselin Mcintyre,5,4/6/18
5/18/18,Article:Overview_of_the_Ukraine_Conflict,Hannah Watson,12,4/30/18
5/18/18,Article:Assassinations_in_Ukraine,Hannah Watson,12,4/30/18
5/18/18,Main_Page,Sam Garrett,3,10/10/16
5/18/18,Main_Page,Hannah Watson,11,4/30/18
5/18/18,Article:Cameroon,Sam Garrett,3,10/10/16
5/18/18,Main_Page,Justin May,1,4/30/18
5/18/18,Main_Page,Dylan Powell,8,4/28/18
5/18/18,Article:Conflict_Tracker,Hannah Watson,11,4/30/18
5/18/18,Article:Cameroon,Sam Garrett,3,10/10/16
5/18/18,Main_Page,Dylan Powell,8,4/28/18
5/18/18,Main_Page,Justin May,1,4/30/18
5/18/18,Main_Page,Jocelyn Owens,8,2/20/18
5/18/18,Main_Page,Dylan Powell,8,4/28/18
5/18/18,Article:Houthi_Leadership,Dylan Powell,8,4/28/18
5/18/18,Main_Page,Neil Quinn,1,4/30/18
5/18/18,Article:Houthi_Leadership,Dylan Powell,8,4/28/18
5/18/18,Main_Page,Araceli Knox,8,4/26/18
5/18/18,Article:Exercises,Araceli Knox,8,4/26/18
5/18/18,Article:Conflict_Tracker_Data_Portal,Neil Quinn,1,4/30/18
5/18/18,Article:Jade_Helm_15,Araceli Knox,8,4/26/18
5/18/18,Main_Page,Araceli Knox,8,4/26/18
5/18/18,Article:Walter_Reed_Biosystematics_Unit_(WRBU)_Vector_Map,Araceli Knox,8,4/26/18
5/18/18,Main_Page,Toby Cunningham,1,3/11/18
5/18/18,Main_Page,Araceli Knox,8,4/26/18
5/18/18,Main_Page,Emma James,3,4/30/18
5/18/18,Article:Country_Portal,Emma James,3,4/30/18
5/18/18,Main_Page,William Bond,1,4/30/18
5/18/18,Article:2018_Parliamentary_Elections_in_Afghanistan,William Bond,1,4/30/18
5/18/18,Article:Anglophone_Separatist_Groups_in_Cameroon,Emma James,3,4/30/18
5/18/18,Article:Humanitarian_Affairs_in_Cameroon,Emma James,3,4/30/18
5/18/18,Article:Cameroon,Emma James,3,4/30/18
5/18/18,Main_Page,Karen Steele,5,11/28/15
5/18/18,Article:2018_Group_of_Seven_(G7)_Summit,India Leblanc,8,12/29/17
5/18/18,Article:NGA_GEOINT_Support_to_International_Special_Events,India Leblanc,8,12/29/17
5/18/18,Main_Page,Peyton Good,1,2/12/18
5/18/18,Article:Nangarhar_Province,Moriah Zhang,1,4/26/18
5/18/18,Main_Page,Billy Compton,5,1/28/18
5/18/18,Main_Page,Zion Crawford,3,3/15/18
5/18/18,Article:NGA_West_Africa_Portal,Zion Crawford,3,3/15/18
5/18/18,Main_Page,Brendon Schweitzer,5,3/28/13
5/18/18,Main_Page,Zion Crawford,3,3/15/18
5/18/18,Main_Page,Zion Crawford,3,3/15/18
5/18/18,Article:Ebola_in_the_Democratic_Republic_of_the_Congo,Zion Crawford,3,3/15/18
5/18/18,Main_Page,Zion Crawford,8,3/15/18
5/18/18,Article:Ebola_Virus_in_Africa,Zion Crawford,8,3/15/18
5/18/18,Main_Page,Felicity Ellison,4,4/28/18
5/18/18,"Article:Al-Ghaydah,_Yemen",Felicity Ellison,4,4/28/18
5/18/18,Main_Page,Felicity Ellison,4,4/28/18
5/18/18,Main_Page,Felicity Ellison,8,4/28/18
5/18/18,Main_Page,Zion Crawford,8,3/15/18
5/18/18,Main_Page,Felicity Ellison,8,4/28/18
5/18/18,Article:Ebola_Virus_in_Africa,Zion Crawford,8,3/15/18
5/18/18,Main_Page,Felicity Ellison,7,4/28/18
5/18/18,Main_Page,Toby Cunningham,1,3/11/18
5/18/18,Main_Page,Nico Hanson,5,4/23/18
5/18/18,Article:Muqtada_al-Sadr,Nico Hanson,5,4/23/18
5/18/18,Main_Page,Frankie Krueger,5,5/29/17
5/18/18,Article:Conflict_Tracker,Frankie Krueger,5,5/29/17
5/18/18,Article:Conflict_Tracker_Data_Portal,Frankie Krueger,5,5/29/17
5/18/18,Main_Page,Felicity Ellison,7,4/28/18
5/18/18,Main_Page,Zion Crawford,12,3/15/18
5/18/18,Main_Page,Zion Crawford,12,3/15/18
5/18/18,Article:Map_Portal,Zion Crawford,12,3/15/18
5/18/18,Article:Russian_Electronic_Warfare,Diana Murray,12,9/27/15
5/18/18,Article:Map_Portal,Felicity Ellison,7,4/28/18
5/18/18,Main_Page,Grace Kelly,5,3/19/18
5/18/18,Main_Page,Felicity Ellison,12,4/28/18
5/18/18,Main_Page,Felicity Ellison,12,4/28/18
5/18/18,Main_Page,Kathryne Schubert,5,11/13/16
5/18/18,Article:Muqtada_al-Sadr,Kathryne Schubert,5,11/13/16
5/18/18,Main_Page,Trina Lowman,12,7/31/17
5/18/18,Main_Page,Zion Crawford,12,3/15/18
5/18/18,Article:Conflict_Tracker,Alan Fisher,1,4/27/18
5/18/18,Article:Movement_Corridors_In_and_Out_of_Ukraine,Trina Lowman,12,7/31/17
5/18/18,Main_Page,Julio Wall,1,3/3/18
5/18/18,Article:Slovakia,Trina Lowman,12,7/31/17
5/18/18,Article:Slovakia,Trina Lowman,12,7/31/17
5/18/18,Main_Page,Aryana Suarez,1,12/30/16
5/18/18,Main_Page,Erica Jackson,5,7/10/14
5/18/18,Main_Page,Erica Jackson,5,7/10/14
5/18/18,Main_Page,Erica Jackson,8,7/10/14
5/18/18,Main_Page,Erica Jackson,8,7/10/14
5/18/18,Main_Page,Erica Jackson,1,7/10/14
5/18/18,Main_Page,Erica Jackson,1,7/10/14
5/18/18,Main_Page,Marcelo Barry,9,10/15/17
5/18/18,Article:Indonesia,Marcelo Barry,9,10/15/17
5/18/18,Main_Page,Karen Lyman,1,5/5/16
5/18/18,Main_Page,Karen Lyman,1,5/5/16
5/18/18,Main_Page,Karen Lyman,8,5/5/16
5/18/18,Main_Page,Karen Lyman,9,5/5/16
5/18/18,Main_Page,Karen Lyman,9,5/5/16
5/18/18,Main_Page,Karen Lyman,9,5/5/16
5/18/18,Article:Assassinations_in_Ukraine,Felicity Ellison,12,4/28/18
5/18/18,Article:Economy_of_Mali,Caryl Mackey,3,5/21/17
5/18/18,Main_Page,Caryl Mackey,3,5/21/17
5/18/18,Main_Page,Mai Strand,1,11/17/17
5/18/18,Article:Violent_Extremist_Organizations_in_Senegal,Caryl Mackey,3,5/21/17
5/18/18,Article:2018_Parliamentary_Elections_in_Afghanistan,Ella Parr,1,6/23/17
5/18/18,Main_Page,Ella Parr,3,6/23/17
5/18/18,Main_Page,Ruth Abraham,8,7/3/17
5/18/18,Main_Page,Ruth Abraham,8,7/3/17
5/18/18,Article:Collaborations,Ruth Abraham,8,7/3/17
5/18/18,Main_Page,Ruth Abraham,8,7/3/17
5/18/18,Article:Senegal_Infrastructure,Caryl Mackey,3,5/21/17
5/18/18,Article:Economic_Relationship_of_Post-Soviet_States,Ruth Abraham,8,7/3/17
5/18/18,Main_Page,Caryl Mackey,3,5/21/17
5/18/18,Article:Movement_Corridors_In_and_Out_of_Ukraine,Trina Lowman,12,7/31/17
5/18/18,Main_Page,Trina Lowman,12,7/31/17
5/18/18,Article:PiX_Newsletter_Archive,Trina Lowman,12,7/31/17
5/18/18,Main_Page,Trina Lowman,12,7/31/17
5/18/18,Main_Page,Trina Lowman,12,7/31/17
5/18/18,Article:Overview_of_the_Ukraine_Conflict,Trina Lowman,12,7/31/17
5/18/18,Main_Page,Trina Lowman,12,7/31/17
5/18/18,Article:Russian_Exercises_Portal,Trina Lowman,12,7/31/17
5/18/18,Main_Page,Trina Lowman,12,7/31/17
5/18/18,Main_Page,Trina Lowman,12,7/31/17
5/18/18,Article:Russian_Army,Trina Lowman,12,7/31/17
5/18/18,Article:Russian_Army,Trina Lowman,12,7/31/17
5/18/18,Article:Russian_New_Generation_Warfare_Study,Trina Lowman,12,7/31/17
5/18/18,Main_Page,Wendy Marshall,3,7/12/16
5/18/18,Article:Niger,Wendy Marshall,3,7/12/16
5/18/18,Main_Page,Trina Lowman,12,7/31/17
5/18/18,Article:Russia,Trina Lowman,12,7/31/17
5/18/18,Article:Military_and_Security_in_Russia,Trina Lowman,12,7/31/17
5/18/18,Main_Page,Steve Levy,1,7/3/16
5/18/18,Main_Page,Janae Cook,8,5/20/16
5/18/18,Main_Page,Andrew Bond,8,9/4/17
5/18/18,Main_Page,Andrew Bond,3,9/4/17
5/18/18,Article:Exercises,Janae Cook,8,5/20/16
5/18/18,Article:NGA_West_Africa_Portal,Andrew Bond,3,9/4/17
5/18/18,Article:Country_Portal,Andrew Bond,3,9/4/17
5/18/18,Article:Armed_Groups_Portal,Andrew Bond,3,9/4/17
5/18/18,Article:Humanitarian_Portal,Andrew Bond,3,9/4/17
5/18/18,Article:Military_and_Security_in_Russia,Trina Lowman,12,7/31/17
5/18/18,Article:Country_Portal,Andrew Bond,3,9/4/17
5/18/18,Article:Country_Portal,Andrew Bond,3,9/4/17
5/18/18,Article:CGSC_-_Theatre_Sustainment_Planners_Program_(TSPP),Janae Cook,8,5/20/16
5/18/18,Article:Ghana_Infrastructure,Andrew Bond,3,9/4/17
5/18/18,Article:Ghana,Andrew Bond,3,9/4/17
5/18/18,Article:Protected_Areas_in_Ghana,Andrew Bond,3,9/4/17
5/18/18,Main_Page,Karen Lyman,8,5/5/16
5/18/18,Main_Page,Janae Cook,8,5/20/16
5/18/18,Article:Exercises,Janae Cook,8,5/20/16
5/18/18,Article:Exercises,Karen Lyman,8,5/5/16
5/18/18,Article:Eager_Lion_2018,Karen Lyman,8,5/5/16
5/18/18,Article:Flintlock_2018,Janae Cook,8,5/20/16
5/18/18,Article:Exercises,Karen Lyman,8,5/5/16
5/18/18,Main_Page,Janae Cook,8,5/20/16
5/18/18,Article:Walter_Reed_Biosystematics_Unit_(WRBU)_Vector_Map,Janae Cook,8,5/20/16
5/18/18,Article:Armed_Groups_Portal,Andrew Bond,3,9/4/17
5/18/18,Main_Page,Audrey Anderson,1,4/30/18
5/18/18,Article:Armed_Groups_Portal,Ella Parr,3,6/23/17
5/18/18,Article:Humanitarian_Affairs_in_Central_African_Republic,Andrew Bond,3,9/4/17
5/18/18,Article:Central_African_Republic,Andrew Bond,3,9/4/17
5/18/18,Article:Politics_and_Governance_in_Central_African_Republic,Andrew Bond,3,9/4/17
5/18/18,Main_Page,Caryl Mackey,3,5/21/17
5/18/18,Article:Central_African_Republic,Andrew Bond,3,9/4/17
5/18/18,Article:Central_African_Republic,Andrew Bond,3,9/4/17
5/18/18,Main_Page,Caryl Mackey,3,5/21/17
5/18/18,Main_Page,Audrey Anderson,1,4/30/18
5/18/18,Main_Page,Audrey Anderson,1,4/30/18
5/18/18,Main_Page,Nathan Lambert,12,3/29/18
5/18/18,Article:Russian_Exercises_Portal,Nathan Lambert,12,3/29/18
5/18/18,Main_Page,Janae Cook,4,5/20/16
5/18/18,Article:Areas_of_Influence_and_Control_in_Yemen,Janae Cook,4,5/20/16
5/18/18,Main_Page,Nathan Lambert,12,3/29/18
5/18/18,Article:Russian_Electronic_Warfare,Nathan Lambert,12,3/29/18
5/18/18,Main_Page,Janae Cook,4,5/20/16
5/18/18,Article:IEDs_in_the_Arabian_Peninsula,Janae Cook,4,5/20/16
5/18/18,Main_Page,Nathan Lambert,12,3/29/18
5/18/18,Main_Page,Joselyn Travis,1,8/25/17
5/18/18,Main_Page,Joselyn Travis,2,8/25/17
5/18/18,Article:Russian_Influence_Abroad,Nathan Lambert,12,3/29/18
5/18/18,Main_Page,Nathan Lambert,12,3/29/18
5/18/18,Article:Green_On_Blue_Attacks,Audrey Anderson,1,4/30/18
5/18/18,Main_Page,Olivia Buckland,5,4/30/18
5/18/18,Article:Boko_Haram,Ella Parr,3,6/23/17
5/18/18,Main_Page,Felicity Ball,1,4/30/18
5/18/18,Article:Mineral_Resources_in_Afghanistan,Felicity Ball,1,4/30/18
5/18/18,Article:2018_Elections_in_Iraq,Olivia Buckland,5,4/30/18
5/18/18,Main_Page,Annalise Acosta,1,4/1/13
5/18/18,Main_Page,Oliver Miller,3,7/1/17
5/18/18,Article:NGA_West_Africa_Portal,Oliver Miller,3,7/1/17
5/18/18,Main_Page,Olivia Buckland,5,4/30/18
5/18/18,Article:Weekly_Iraq_Brief,Olivia Buckland,5,4/30/18
5/18/18,Main_Page,Oliver Miller,3,7/1/17
5/18/18,Article:Armed_Groups_Portal,Oliver Miller,3,7/1/17
5/18/18,Main_Page,Janae Cook,8,5/20/16
5/18/18,Article:Halabja,Clarissa Pride,5,2/19/18
5/18/18,Main_Page,Steve Levy,1,7/3/16
5/18/18,Main_Page,Jensen Conley,4,4/30/16
5/18/18,Main_Page,Gabrielle Sharp,3,7/1/17
5/18/18,Main_Page,Emma James,3,4/30/18
5/18/18,Article:West_Africa_Conflict_Tracker,Gabrielle Sharp,3,7/1/17
5/18/18,Article:Central_Africa_Conflict_Tracker,Emma James,3,4/30/18
5/18/18,Main_Page,Dakota Faulkner,3,2/12/18
5/18/18,Article:West_Africa_Conflict_Tracker,Dakota Faulkner,3,2/12/18
5/18/18,Main_Page,Kyla Monroe,5,2/4/18
5/18/18,Article:Map_Portal,Dakota Faulkner,3,2/12/18
5/18/18,Article:Cameroon,Dakota Faulkner,3,2/12/18
5/18/18,Article:2018_Elections_in_Iraq,Kyla Monroe,5,2/4/18
5/18/18,Article:Al-Qaeda_in_the_Islamic_Maghreb,Gabrielle Sharp,3,7/1/17
5/18/18,Article:Russian_Troop_Presence_in_Ukraine,Trina Lowman,12,7/31/17
5/18/18,Article:Military_and_Security_in_Russia,Trina Lowman,12,7/31/17
5/18/18,Main_Page,Trina Lowman,11,7/31/17
5/18/18,Article:Unexploded_Ordnance,Trina Lowman,11,7/31/17
5/18/18,Article:2018_Elections_in_Iraq,Kyla Monroe,5,2/4/18
5/18/18,Main_Page,Gabrielle Sharp,3,7/1/17
5/18/18,"Article:Landmines,_IEDs,_and_Unexploded_Ordnance",Trina Lowman,11,7/31/17
5/18/18,Article:Al-Qaeda_in_the_Islamic_Maghreb,Gabrielle Sharp,3,7/1/17
5/18/18,Article:Syrian_Center_for_Demining_and_Rehabilitation,Trina Lowman,11,7/31/17
5/18/18,"Article:Landmines,_IEDs,_and_Unexploded_Ordnance",Trina Lowman,11,7/31/17
5/18/18,"Article:Landmines,_IEDs,_and_Unexploded_Ordnance",Trina Lowman,11,7/31/17
5/18/18,Article:Landmines,Trina Lowman,11,7/31/17
5/18/18,Main_Page,Elisabeth Strong,4,12/16/17
5/18/18,Main_Page,Joe Turner,7,4/30/18
5/18/18,Main_Page,Piper Schmitt,9,4/1/16
5/18/18,Article:Non-State_Armed_Groups_in_Saudi_Arabia,Elisabeth Strong,4,12/16/17
5/18/18,Main_Page,Joe Turner,7,4/30/18
5/18/18,Article:Russian,Trina Lowman,11,7/31/17
5/18/18,Main_Page,Elisabeth Strong,4,12/16/17
5/18/18,Main_Page,Joe Turner,1,4/30/18
5/18/18,Main_Page,Brendon Schweitzer,8,3/28/13
5/18/18,Main_Page,Ella Parr,3,6/23/17
5/18/18,Article:Houthi_Leadership,Brendon Schweitzer,8,3/28/13
5/18/18,Article:West_Africa_Conflict_Tracker,Ella Parr,3,6/23/17
5/18/18,Main_Page,Elisabeth Strong,4,12/16/17
5/18/18,Main_Page,Ella Parr,3,6/23/17
5/18/18,Article:East_Africa_Conflict_Tracker,Ella Parr,3,6/23/17
5/18/18,Main_Page,Audrey Anderson,1,4/30/18
5/18/18,Article:Houthi_Leadership,Brendon Schweitzer,8,3/28/13
5/18/18,Main_Page,Brendon Schweitzer,8,3/28/13
5/18/18,Main_Page,Ricky Austin,8,1/14/17
5/18/18,Article:Governance_in_Kabul_City,Alan Fisher,1,4/27/18
5/18/18,Article:Conflict_Tracker,Donavan Manning,1,3/26/16
5/18/18,Main_Page,Donavan Manning,7,3/26/16
5/18/18,Main_Page,Lucienne Gladney,11,2/16/15
5/18/18,Main_Page,Ricky Austin,8,1/14/17
5/18/18,Article:Social_Customs_in_Jordan,Donavan Manning,7,3/26/16
5/18/18,Main_Page,Audrey Anderson,1,4/30/18
5/18/18,Main_Page,Abigail Arnold,3,6/30/17
5/18/18,Main_Page,Zaid Palmer,1,4/26/18
5/18/18,Article:Islamic_State_in_Afghanistan,Zaid Palmer,1,4/26/18
5/18/18,Main_Page,Donavan Manning,7,3/26/16
5/18/18,Main_Page,Michelle Davies,12,4/30/18
5/18/18,Main_Page,Donavan Manning,7,3/26/16
5/18/18,Main_Page,Donavan Manning,4,3/26/16
5/18/18,Article:HoA_SitMap,Chia Mares,3,4/27/15
5/18/18,Main_Page,Donavan Manning,7,3/26/16
5/18/18,Main_Page,Jett Moses,8,4/3/17
5/18/18,Main_Page,Tilda Mchenry,7,7/11/16
5/18/18,Article:Future_Movement,Tilda Mchenry,7,7/11/16
5/18/18,Main_Page,Sam Garrett,3,10/10/16
5/18/18,Main_Page,Sam Garrett,3,10/10/16
5/18/18,Main_Page,Sam Garrett,3,10/10/16
5/18/18,Article:Country_Portal,Sam Garrett,3,10/10/16
5/18/18,Article:Cameroon,Sam Garrett,3,10/10/16
5/18/18,Main_Page,Mai Strand,1,11/17/17
5/18/18,Article:Fallujah_NLJan16,Frank Hudson,5,9/1/14
5/18/18,Main_Page,Audrey Anderson,1,4/30/18
5/18/18,Article:Muqtada_al-Sadr,Kyla Monroe,5,2/4/18
5/18/18,Main_Page,Lauren Bader,11,2/26/16
5/18/18,Main_Page,Lauren Bader,10,2/26/16
5/18/18,Article:Manbij_Revolutionary_Council,Lucienne Gladney,11,2/16/15
5/18/18,Article:Popular_and_Influential_Social_Media,Lucienne Gladney,11,2/16/15
5/18/18,Article:Manbij,Lucienne Gladney,11,2/16/15
5/18/18,Main_Page,Annalise Acosta,8,4/1/13
5/18/18,Main_Page,Dakota Faulkner,3,2/12/18
5/18/18,Article:Map_Portal,Dakota Faulkner,3,2/12/18
5/18/18,Article:Cameroon,Dakota Faulkner,3,2/12/18
5/18/18,Main_Page,Emma James,3,4/30/18
5/18/18,Main_Page,Kyla Monroe,7,2/4/18
5/18/18,Article:Protests_in_the_Middle_East_against_US_Jerusalem_Decision,Kyla Monroe,7,2/4/18
5/18/18,Article:Cameroon,Emma James,3,4/30/18
5/18/18,Main_Page,Phoenix Sanders,1,4/24/18
5/18/18,Article:Conflict_Tracker,Phoenix Sanders,1,4/24/18
5/18/18,Main_Page,Justin May,1,4/30/18
5/18/18,Article:Map_Portal,Phoenix Sanders,1,4/24/18
5/18/18,Article:Conflict_Tracker_ISIS,Phoenix Sanders,1,4/24/18
5/18/18,Article:Map_Portal,Phoenix Sanders,1,4/24/18
5/18/18,Article:Conflict_Tracker_Products,Phoenix Sanders,1,4/24/18
5/18/18,Main_Page,Brendon Schweitzer,8,3/28/13
5/18/18,Main_Page,Sam Garrett,3,10/10/16
5/18/18,Main_Page,Sam Garrett,3,10/10/16
5/18/18,Article:Cameroon,Sam Garrett,3,10/10/16
5/18/18,Main_Page,Phoenix Sanders,1,4/24/18
