data_id,iso,event_id_cnty,event_id_no_cnty,event_date,year,time_precision,event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,timestamp,iso3
1104208,275,PSE42,42,"16 January 2017",2017,1,Riots/Protests,"Military Forces of Israel (2009‐)",,8,"Rioters (Palestine)",,5,58,"Middle East",Palestine,"West Bank",Bethlehem,,Tuqu,31.6365,35.2145,1,"Al Jazeera; Ma'an News Agency; Palestine News & Information Agency",Subnational-regional,"A Palestinian 17 year‐old has been shot dead by the Israeli army during a confrontation in the occupiedWest Bank. Theviolenceerupted on Monday when Israeli forces raided the village of Tuqu, south of Bethlehem. Six other Palestinians were shot in theclashes.",1,1523276731,PSE
1104209,376,ISR13,13,"16 January 2017",2017,1,Riots/Protests,"Rioters (Israel)","Haredi Jewish Group (Israel) (Neturei Karta Faction)",5,,,0,50,"Middle East",Israel,Jerusalem,Jerusalem,,"Bet Shemesh",31.7307,34.9929,1,Jpost.com,National,"Demonstrations andriotshave taken place over the last three days against recent arrests of members of Edah Haredit community in Jerusalem and Beit Shemesh.",0,1523276731,ISR
1104210,376,ISR14,14,"16 January 2017",2017,1,Riots/Protests,"Rioters (Israel)","Haredi Jewish Group (Israel) (Neturei Karta Faction)",5,"Police Forces of Israel (2009‐)",,1,15,"Middle East",Israel,Jerusalem,Jerusalem,,"Jerusalem‐Mea Shearim",31.7878,35.2211,1,"Arutz Sheva; Jpost.com",Subnational-national,"1 officer was injured as stone‐throwersattackpolice searching for suspect in Meah Sharim neighborhood in the capital. Police officers carrying out a search for a suspect in the predominantly Haredi neighborhood of Meah Sharim in Jerusalem came under a barrage of stones on Monday, leaving one injured.",0,1523276731,ISR
1104402,275,PSE38,38,"15 January 2017",2017,1,Riots/Protests,"Rioters (Palestine)",,5,,,0,50,"Middle East",Palestine,"West Bank",Nablus,,Balata,32.2121,35.2856,1,"Ma'an News Agency",Subnational,"The Palestinian general intelligence service arrested a fugitive from the Balata refugee camp east of Nablus in the northern occupiedWest Bank. Following the arrest, locals took to the street and burned used tires in protest.",0,1523276731,PSE
1104403,275,PSE39,39,"15 January 2017",2017,1,Riots/Protests,"Protesters (Palestine)",,6,"Military Forces of Israel (2009‐)",,8,68,"Middle East",Palestine,"West Bank",Bethlehem,,Bethlehem,31.7049,35.2038,1,"Ma'an News Agency",Subnational,"Israeli forces fired tear gas, soundbombsand rubber‐coated steel bullets on Sunday afternoon to disperse a march in Bethlehem demanding that Israeli authorities return the bodies of slain Palestinians still held in their custody. Demonstrators held Palestinian flags and mock coffins as they chanted slogans against Israeli policies targeting Palestinians.",0,1523276731,PSE
1104404,275,PSE40,40,"15 January 2017",2017,1,Riots/Protests,"Protesters (Palestine)",,6,,,0,60,"Middle East",Palestine,"West Bank",Ramallah,,Ramallah,31.8996,35.2042,1,"Ma'an News Agency",Subnational,"A rally was held on Sunday night at al‐Manara square in the central occupiedWest Bankcity of Ramallah, where demonstrators set fire to pictures of leaders of the Hamas movement toprotest against Hamas' handling of the crippling electricity crisis in theGazaStrip and the movement's suppression of dissent amid ongoingprotestsin the besieged coast enclave.",0,1523276731,PSE
1104405,275,PSE41,41,"15 January 2017",2017,1,"Battle-No change of territory","Military Forces of Israel (2009‐)",,8,"Hamas Movement",,3,38,"Middle East",Palestine,"Gaza Strip",Rafah,,"Al Fukhari",31.2952,34.3332,2,"Agence France Presse; Palestine News Agency; Arutz Sheva",National-international,"Israeli tank fired a Hamas post in thesouthernGazaStrip on Sunday after gunfire from the Palestinian enclave struck a military vehicle, with noinjuriesreported on either side.",0,1523276731,PSE
1104406,376,ISR11,11,"15 January 2017",2017,2,Riots/Protests,"Rioters (Israel)","Haredi Jewish Group (Israel)",5,,,0,50,"Middle East",Israel,Jerusalem,Jerusalem,,"Bet Shemesh",31.7307,34.9929,1,Jpost.com,National,"Demonstrations andriotshave taken place over the last three days against recent arrests of members of Edah Haredit community in Jerusalem and Beit Shemesh.",0,1523276731,ISR
1104407,376,ISR12,12,"15 January 2017",2017,1,Riots/Protests,"Rioters (Israel)","Haredi Jewish Group (Israel)",5,,,0,50,"Middle East",Israel,Jerusalem,Jerusalem,,"Jerusalem‐Mea Shearim",31.7878,35.2211,1,Jpost.com,National,"Demonstrations andriotshave taken place over the last three days against recent arrests of members of Edah Haredit community in Jerusalem and Beit Shemesh.",0,1523276731,ISR
1104603,275,PSE34,34,"14 January 2017",2017,1,Riots/Protests,"Military Forces of Israel (2009‐)",,8,"Rioters (Palestine)",,5,58,"Middle East",Palestine,"West Bank","Al Khalil",,"Bayt Ummar",31.6233,35.1045,1,"Ma'an News Agency; Palestine News & Information Agency (WAFA)",National,"Israeli forces Saturday shot tear gas canisters at Palestinians in the village of Beit Ummar in the southern occupiedWest Bankdistrict of Hebron, causing a number of Palestinians to suffer tear gas inhalation. Israeli soldiers had stormed the al‐Bayyada area of the village and seized a Palestinian vehicle, promptingclashesto erupt between the soldiers and the village's residents.",0,1523276732,PSE
1104604,275,PSE35,35,"14 January 2017",2017,1,"Strategic development","Settlers (Israel)",Elad,3,,,0,30,"Middle East",Palestine,"West Bank","Al Quds",,"Al Quds‐Silwan",31.7684,35.2381,1,"Ma'an News Agency",Subnational,"Non‐violent activity: Israeli settlers living above a Palestinian family in the Silwan neighborhood of occupied East Jerusalem attempted to break into their home Saturday evening.",0,1523276732,PSE
1104605,275,PSE36,36,"14 January 2017",2017,1,"Violence against civilians","Military Forces of Israel (2009‐)",,8,"Civilians (Palestine)",,7,78,"Middle East",Palestine,"Gaza Strip","North Gaza",,"Bayt Lahya",31.5464,34.4951,1,"Ma'an News Agency",Subnational,"Israeli forces injured a Palestinian youth as he was collecting firewood in Beit Lahiya in the northern border area of theGazaStrip on Saturday.",0,1523276732,PSE
1104606,275,PSE37,37,"14 January 2017",2017,1,"Strategic development","Military Forces of Israel (2009‐)",,8,"Civilians (Palestine)","Fishermen (Palestine)",7,78,"Middle East",Palestine,"Gaza Strip","North Gaza",,Jabalya,31.5272,34.4835,2,"Ma'an News Agency",Subnational,"Security measure: Israeli naval forces Saturday morning opened live fire at Gazan fishermen off the coast of the northern Gaza Strip. Witnesses told Ma'an that Israeli forces opened live fire at the fishermen working off the coast of the northern part of the besieged enclave, forcing them to head back to Gaza's shores.",0,1523276732,PSE
